EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type
1241606914208392448,26.370719,64.533578,11.12,1.953,-131.799,1.624,-7.6576,0.0445,0.8185,0.0329,0.4632,0.0,KGiant
1241407181049349120,26.097548,64.273827,8.18,1.207,-226.999,1.19,-6.6418,0.0286,-0.9199,0.0203,0.49,0.0,KGiant
3733992615218241536,306.850343,71.750534,39.03,8.324,-12.1,3.346,-1.1666,0.2032,-0.3326,0.175,-0.2903,0.908,KGiant
3735183832987575808,308.068851,72.570441,31.95,7.437,-42.3,4.571,-1.7349,0.2126,-0.4501,0.1915,-0.3266,0.966,KGiant
3734038524124598784,307.237189,72.032357,16.05,3.013,-65.9,1.377,-0.8754,0.1291,-2.5551,0.0848,-0.1473,0.0,KGiant
3734647928444365824,304.332871,71.563507,31.53,4.065,6.5,0.973,-1.2747,0.0763,-0.5968,0.0588,-0.2604,0.036,KGiant
3733903318554195456,304.574891,71.593988,35.94,7.585,-18.7,3.041,-1.6192,0.2137,-0.5999,0.1796,-0.3693,0.983,KGiant
3734648375120965632,304.340325,71.610181,45.78,9.526,-71.4,5.799,-1.2741,0.2475,-1.1046,0.2024,-0.1545,0.513,KGiant
3734791036754560000,306.155202,72.176777,18.69,2.8,119.3,1.108,-2.3933,0.0809,-1.9062,0.0692,-0.2678,0.0,KGiant
3734807460709480448,305.970097,72.365623,43.67,3.215,-5.4,0.924,-1.363,0.0608,-0.6515,0.055,-0.2661,1.0,KGiant
3734665280112218112,303.614507,71.702833,22.83,2.854,109.1,1.043,-1.6363,0.0546,-1.6413,0.0463,-0.2793,0.0,KGiant
3734830378654925824,304.479236,72.248244,15.4,2.257,-93.1,0.986,-0.8077,0.0639,-3.2296,0.0629,-0.3935,0.0,KGiant
3734728978771598336,303.166182,72.028581,42.9,9.618,-6.8,2.924,-0.9089,0.2017,-1.134,0.2116,-0.3203,0.025,KGiant
3734821960518977024,304.049413,72.117323,49.02,6.099,-14.1,1.117,-1.3637,0.1091,-0.5922,0.0995,-0.456,0.999,KGiant
3734852059649782272,303.788536,72.461903,34.38,7.396,18.8,2.791,-1.2601,0.253,-0.6391,0.2212,-0.4753,0.781,KGiant
3734667994531505152,303.165596,71.738975,39.31,4.092,-12.5,0.958,-1.41,0.083,-0.7389,0.0688,-0.2933,0.998,KGiant
3734725748956169728,303.177651,71.976825,21.49,3.094,157.8,1.066,-2.8255,0.0758,-1.5873,0.0597,-0.3117,0.008,KGiant
3734683349038501888,302.231747,71.606427,78.25,8.185,140.1,4.489,-0.1493,0.1601,-0.7399,0.1386,-0.3576,0.002,KGiant
3734714929934048256,301.518281,71.992616,16.91,4.712,80.1,2.05,-0.4769,0.1311,-1.0842,0.1014,-0.5289,0.0,KGiant
3734704622012521472,301.136219,71.756974,11.59,2.687,-9.3,1.197,-1.9725,0.0674,-3.6458,0.0549,-0.3462,0.0,KGiant
3734700773721832448,301.522101,71.727825,30.05,5.003,2.3,2.12,-1.6687,0.1396,-0.3875,0.14,-0.5008,0.351,KGiant
3734895765237496320,300.868573,71.946038,37.31,3.787,-20.2,0.972,-1.3317,0.0863,-0.6948,0.0652,-0.4746,0.997,KGiant
3735007400027439616,300.915266,72.585666,30.44,5.393,-32.4,2.036,-1.4568,0.1649,-0.714,0.1308,-0.3138,0.899,KGiant
3927187189156817920,300.096106,72.996429,29.92,3.906,-119.2,1.268,-1.8714,0.0749,-0.9445,0.0706,-0.5136,0.999,KGiant
3927345553189647360,301.908514,73.785004,38.13,3.66,-11.8,0.909,-1.2539,0.0562,-0.7306,0.0456,-0.3932,0.993,KGiant
3927187223515765760,300.161307,73.008568,38.63,4.912,3.6,1.567,-1.2256,0.0956,-0.7847,0.0823,-0.3684,0.987,KGiant
3927280368469688832,300.625869,73.032124,38.9,8.153,-12.4,2.279,-1.7712,0.2248,-0.7675,0.2147,-0.3889,0.982,KGiant
3735544545816964096,303.413063,73.560852,17.52,2.65,20.4,0.683,-1.321,0.0502,-2.2261,0.0521,-0.3825,0.0,KGiant
3735152496906772992,303.019574,73.276141,26.97,7.156,151.4,2.637,-0.2361,0.1828,-0.8706,0.1456,-0.31,0.0,KGiant
3735143292792296448,302.411508,73.097288,27.65,3.628,-18.0,1.012,-1.2476,0.0902,-0.8301,0.0831,-0.4018,0.002,KGiant
3735112948847277056,302.075174,72.900261,35.09,8.922,-15.1,3.446,-1.4748,0.1976,-0.7881,0.1667,-0.3294,0.954,KGiant
3735530939360581632,303.710067,73.442641,42.77,4.643,-18.5,0.992,-1.4174,0.0957,-0.8421,0.0857,-0.3449,0.997,KGiant
3735145113858435072,303.005197,73.181428,19.28,4.984,73.6,1.761,-0.8234,0.0856,-2.6288,0.0728,-0.3558,0.0,KGiant
3735044268026385920,303.827512,72.685898,16.0,4.549,-48.301,1.672,-4.5017,0.1182,-1.4998,0.0797,-0.1786,0.838,KGiant
3735067632648933888,304.061706,72.703752,40.65,8.394,19.3,3.066,-0.8592,0.2594,-0.6844,0.2115,-0.2315,0.249,KGiant
3735574370069939200,305.458417,73.842931,18.1,4.335,-18.3,1.688,0.3579,0.0829,0.5115,0.0889,-0.4806,0.0,KGiant
3735249357008567808,306.036732,72.793967,51.67,8.043,52.1,3.247,-0.6884,0.161,-0.4521,0.1508,-0.4277,0.386,KGiant
3735203795995618816,307.145293,72.704909,61.84,7.209,53.4,2.274,-0.3887,0.1644,-0.6372,0.1511,-0.3391,0.001,KGiant
3735501286906492416,307.630808,73.503335,32.97,3.301,207.3,0.939,-1.431,0.0526,-0.9329,0.051,-0.3446,0.0,KGiant
3735309830148807680,307.460513,73.335338,18.4,3.293,-66.9,1.349,-1.5299,0.1016,-2.5893,0.1078,-0.349,0.0,KGiant
3734459946315861504,309.233337,72.650907,48.93,4.696,13.2,1.208,-1.2189,0.0939,-0.3997,0.0881,-0.4327,0.999,KGiant
1335138107776685568,57.43604,34.725985,23.77,4.771,47.6,5.935,-1.3216,0.0985,1.5061,0.0887,-0.1751,0.0,KGiant
1338447569058527744,58.75059,35.684075,19.72,2.49,-249.0,1.682,-1.1264,0.0394,1.0229,0.0309,-0.0333,0.0,KGiant
2425253927655726592,109.559071,-73.602017,23.79,4.343,-231.0,3.52,-0.62,0.0901,-2.137,0.0725,-0.0065,0.577,KGiant
2425363844458810880,110.716289,-73.288668,12.99,2.911,-311.999,1.667,-1.2056,0.0601,-3.4127,0.0614,0.3739,0.0,KGiant
2426034649630827520,111.313609,-72.537926,23.06,3.516,-17.7,2.271,0.4486,0.0968,-1.4738,0.1335,0.6345,0.0,KGiant
2425518944317880832,107.76441,-73.051591,21.71,3.705,-71.1,2.186,0.7163,0.0635,-2.314,0.0503,0.1148,0.0,KGiant
2425481423483540480,106.872085,-73.325837,17.45,2.922,-18.0,1.425,0.956,0.0742,-2.8279,0.0651,0.0937,0.0,KGiant
2425485958969001472,106.715927,-73.214507,22.92,2.984,-107.099,1.296,-1.4217,0.0721,-2.1338,0.0654,0.0794,0.993,KGiant
2425555674878114816,105.60544,-72.863661,16.5,4.174,32.6,1.973,-0.6424,0.1052,-2.7986,0.0818,-0.059,0.755,KGiant
2426450707407857152,104.529188,-71.749283,49.58,7.109,-173.9,2.696,-0.1475,0.1539,-1.0157,0.1065,0.0139,0.957,KGiant
2426397007431829504,104.156044,-72.115374,53.01,3.489,19.2,1.204,0.4084,0.0736,-1.0476,0.052,-0.1479,0.0,KGiant
2426402161392584192,104.096474,-71.982263,30.2,5.747,-125.199,2.915,-2.1188,0.1472,-2.7242,0.1404,0.1606,0.985,KGiant
2426779156441958400,106.603691,-71.157069,16.86,1.978,-126.199,0.832,-1.9448,0.0559,-2.9829,0.053,0.2416,0.971,KGiant
2426781664702876672,106.812707,-71.197402,22.26,2.902,-36.4,0.751,0.6211,0.0418,-2.2898,0.0341,0.0474,0.0,KGiant
2426976278260812288,108.920392,-71.166473,27.12,3.425,-117.299,1.642,-1.5154,0.0864,-2.3876,0.0716,0.0513,0.999,KGiant
2425739087161459712,108.333549,-72.144774,24.77,5.546,-257.4,2.681,-0.2485,0.1485,-1.4201,0.1313,0.1733,0.001,KGiant
2426900377598752256,108.613083,-71.564559,18.86,2.024,-136.199,0.637,-1.6448,0.0495,-2.5372,0.0347,-0.0087,0.968,KGiant
2426882888491925504,109.042483,-71.74275,18.87,2.519,-127.199,1.528,-1.8258,0.0577,-3.1065,0.0578,0.2183,0.997,KGiant
2426127455284140032,109.837425,-71.917499,21.53,3.106,-111.399,1.333,-2.1262,0.0761,-3.2836,0.0831,0.3829,0.999,KGiant
2426946900684564992,110.724699,-71.14018,22.39,2.931,134.9,1.185,1.7834,0.0705,-0.8591,0.0559,-0.0849,0.0,KGiant
2426073540559601664,112.136097,-72.249215,22.29,6.093,-134.299,3.091,-1.8914,0.1488,-2.9734,0.1422,0.2979,0.985,KGiant
2747770752853616640,113.32117,-56.064297,40.69,7.901,-141.8,3.254,0.5398,0.1367,-1.1943,0.1032,-0.0112,0.0,KGiant
2748000825661710848,113.525535,-55.082383,15.61,2.22,-211.399,0.962,-1.9687,0.0703,-3.3379,0.0514,0.1457,0.895,KGiant
2748199871626058240,112.763336,-54.891614,25.72,2.42,-63.2,1.015,1.0592,0.0442,-1.4385,0.0328,0.0631,0.0,KGiant
2748921219973430784,111.241761,-54.592514,16.76,6.129,-133.7,2.817,1.9121,0.0984,-1.1689,0.0809,0.1434,0.0,KGiant
2749152495372410880,112.145325,-53.512018,12.24,2.238,-253.699,1.248,-0.7083,0.0893,-5.1184,0.0559,0.0689,0.001,KGiant
2749030243423263744,111.872612,-54.298157,15.15,1.633,-147.9,0.748,1.2904,0.0419,-3.3211,0.0295,-0.1126,0.0,KGiant
2749730288732748288,114.358469,-54.59177,20.44,2.486,-125.6,0.954,1.4885,0.0539,-2.2003,0.0426,0.092,0.0,KGiant
2469904064067939328,138.181828,-72.871788,25.32,5.152,-100.3,3.758,0.2212,0.1501,-2.481,0.1651,0.498,0.992,KGiant
2470086991019454976,137.290467,-72.947682,24.85,6.464,79.3,4.683,1.8004,0.1761,-0.2519,0.1616,0.3305,0.0,KGiant
2470125615661680640,138.081051,-72.532334,29.12,6.056,-98.499,4.154,-0.0826,0.1908,-3.0519,0.2047,0.389,0.988,KGiant
2470165129360763904,136.52055,-72.572347,20.97,4.435,62.0,2.402,1.4512,0.1703,-1.0044,0.1289,0.3399,0.0,KGiant
2470100219518796288,137.316903,-72.713152,28.46,6.524,-107.9,3.379,0.3919,0.197,-2.5132,0.1524,0.3415,0.954,KGiant
2470116235453048832,136.603846,-72.637387,37.52,2.529,-60.4,1.667,0.8507,0.068,-0.343,0.0543,0.3396,0.0,KGiant
2470204230743053312,136.899971,-72.14178,15.66,2.445,-102.199,2.06,-0.8514,0.0846,-4.6372,0.0729,0.3849,0.997,KGiant
2470058854689521664,135.109021,-72.967112,24.43,3.377,-109.5,1.445,-0.0372,0.1094,-2.4914,0.1213,0.3915,0.998,KGiant
2470186913434849280,135.24053,-72.393275,22.26,2.745,-115.8,2.671,-0.2847,0.0904,-2.5696,0.071,0.4053,0.992,KGiant
2470163033416692224,136.271843,-72.650649,25.49,4.544,-129.799,2.034,-0.2626,0.1339,-2.6317,0.0962,0.3542,0.997,KGiant
2473212941233401856,134.164624,-72.169714,23.04,1.983,-121.499,1.241,-0.3544,0.0451,-3.4192,0.0383,0.3808,1.0,KGiant
2473261319744330240,133.849688,-72.123159,23.51,3.256,-113.399,1.327,-0.654,0.1159,-3.1097,0.0899,0.4069,0.999,KGiant
2470056346428619776,134.686743,-73.008311,18.8,3.028,-138.499,1.479,-0.2383,0.0685,-2.9848,0.0737,0.462,0.962,KGiant
2470015080382790144,133.869052,-73.488414,16.82,4.944,-115.099,3.099,-0.6936,0.088,-4.7445,0.0822,0.3862,0.951,KGiant
2473122300242840064,131.962216,-72.733037,19.16,2.333,-126.499,1.369,-0.3606,0.0547,-2.8405,0.0568,0.374,0.965,KGiant
2473517162356158464,132.51635,-71.525839,19.25,2.719,-116.799,1.127,-0.7439,0.0747,-3.2027,0.0735,0.3931,0.994,KGiant
2473495996757281792,131.668128,-71.626178,22.09,1.506,-128.6,0.705,-0.4006,0.0446,-2.5787,0.0454,0.414,0.997,KGiant
2473504346173748224,132.622374,-71.597453,24.98,4.867,-120.6,2.285,-0.2706,0.1094,-2.565,0.1079,0.3716,0.995,KGiant
2473495511424981504,131.499913,-71.665816,17.85,3.768,113.3,2.161,0.1723,0.0841,-2.6438,0.0862,0.359,0.993,KGiant
2473493694654799360,131.322267,-71.706655,22.31,2.848,-120.499,0.969,-0.5431,0.0502,-3.4033,0.0578,0.4004,0.999,KGiant
2473462285558233088,131.940794,-72.070314,47.68,6.614,-21.0,3.044,0.7807,0.1096,-0.7232,0.0881,0.275,0.0,KGiant
2475031430385987072,133.31947,-71.102413,37.9,3.376,-121.5,1.51,-0.1714,0.0937,-2.5185,0.0709,0.3508,1.0,KGiant
2473475449633739264,132.074248,-71.84498,24.2,2.422,-107.299,1.286,-0.3225,0.043,-3.0264,0.0401,0.3555,1.0,KGiant
2473318906665850368,133.805037,-71.550006,41.91,6.069,-60.9,2.109,0.9171,0.1013,-0.3562,0.1133,0.3872,0.0,KGiant
2473497164988434432,132.944999,-71.748239,18.23,1.745,-116.7,0.793,-0.101,0.0395,-2.7219,0.0375,0.3547,0.764,KGiant
2475018957800999424,134.412016,-71.190234,23.72,3.691,-108.7,1.26,-0.2936,0.1612,-2.4515,0.1231,0.4575,0.995,KGiant
2474831731586557952,134.687113,-71.193434,15.66,4.261,-196.9,1.841,0.3495,0.1097,-0.2996,0.0866,0.4391,0.0,KGiant
2473293686617894912,133.996553,-71.817465,22.02,3.227,-112.3,0.82,-0.1722,0.0445,-2.6201,0.0425,0.3871,0.995,KGiant
2474746175838018048,135.819211,-71.730403,31.99,3.219,-110.299,1.001,-0.0544,0.0617,-2.8189,0.0523,0.3018,0.999,KGiant
2474840562039354368,135.794345,-71.122424,15.51,3.223,-143.899,1.629,-0.3866,0.0612,-4.1681,0.062,0.4624,0.963,KGiant
2474786479811148800,136.090564,-71.303714,39.78,5.076,-110.1,1.387,-0.0427,0.1119,-2.4904,0.1069,0.4873,0.995,KGiant
2474786372435867648,136.067764,-71.327256,22.69,3.508,-105.999,1.62,-0.3182,0.1247,-2.6049,0.1171,0.4718,0.994,KGiant
2474836541949992448,136.311778,-71.132611,18.88,4.976,69.8,2.416,1.3712,0.1003,-1.5234,0.1114,0.4879,0.003,KGiant
2474787884264393216,136.410971,-71.221948,28.61,7.091,-69.3,3.249,0.6059,0.2257,-0.6004,0.1892,0.4904,0.0,KGiant
2474939758603689472,136.892103,-70.877256,28.23,4.645,-112.399,1.693,-0.2255,0.0948,-2.803,0.1018,0.4345,0.997,KGiant
2566226127383746560,135.962986,-55.203997,17.71,2.583,-182.299,1.429,-0.5029,0.0849,-3.6977,0.0726,0.6036,0.99,KGiant
2564678083731269632,135.000395,-55.921117,11.85,2.114,-188.3,1.585,2.6984,0.0444,-3.2299,0.0306,0.5963,0.0,KGiant
2564771576579397632,135.228606,-55.312751,20.34,4.336,-96.7,2.282,2.8911,0.1269,-2.0253,0.0868,0.5323,0.0,KGiant
2564793326293779456,135.056102,-55.082281,29.15,5.884,-193.8,2.214,-0.2475,0.1207,-2.587,0.09,0.4919,0.958,KGiant
2564638600096886272,134.223584,-55.900746,23.47,4.152,-178.0,2.031,-0.22,0.1183,-2.7107,0.0796,0.4765,0.983,KGiant
2576867127902564864,133.084528,-54.910394,15.3,3.065,-82.2,1.149,2.7195,0.0657,-2.2271,0.0583,0.503,0.0,KGiant
2577044703326131712,132.680273,-55.102655,22.72,4.306,-90.0,1.321,2.0483,0.0565,-1.8806,0.042,0.4893,0.0,KGiant
2577049681193157632,132.388264,-55.039461,21.76,6.195,-199.1,2.806,-0.286,0.1538,-2.7182,0.12,0.462,0.933,KGiant
2576676603153419776,133.149106,-55.738646,19.07,3.312,-111.9,1.907,2.0945,0.0878,-2.5526,0.0617,0.4864,0.0,KGiant
2577905655290093056,131.502918,-54.234835,20.61,3.572,-166.1,1.858,2.358,0.1129,-2.7514,0.088,0.464,0.0,KGiant
2577120981945241600,131.756141,-54.723159,27.36,5.45,-186.1,1.779,-0.5276,0.134,-2.4855,0.0954,0.5041,0.832,KGiant
2577177190182336512,132.323036,-54.21795,39.42,8.157,71.9,3.11,1.3103,0.2191,-1.0172,0.1287,0.6109,0.003,KGiant
2577155577906300416,132.183903,-54.417727,43.51,7.83,-115.3,2.833,0.8394,0.1933,-0.1636,0.1382,0.5258,0.0,KGiant
2577156647353707008,132.37502,-54.372263,33.62,8.445,-116.0,2.901,0.3788,0.1725,-0.5457,0.1164,0.5145,0.0,KGiant
2578620436632008192,133.571848,-54.047537,22.26,3.14,-122.2,1.241,1.8184,0.0817,-1.5627,0.0737,0.4761,0.0,KGiant
2578403356100275712,133.822022,-54.465947,25.66,5.031,-127.5,1.49,0.8754,0.0963,-0.1655,0.0681,0.4464,0.0,KGiant
2578434863980387328,134.500209,-54.115541,21.54,3.997,71.6,2.563,3.2986,0.0957,-1.2629,0.0857,0.4333,0.0,KGiant
2578424483044400128,134.695288,-54.083251,32.04,5.631,-132.1,1.983,1.3049,0.1504,-1.0153,0.1119,0.4978,0.0,KGiant
2578426102247133184,135.122237,-54.044765,18.85,2.477,-189.699,1.168,-0.4915,0.0794,-3.7793,0.0565,0.5237,0.995,KGiant
2536833020477592576,124.959941,-62.932516,8.81,2.342,-30.4,1.701,2.756,0.0497,-2.2678,0.0444,0.2733,0.0,KGiant
2536767118499447808,123.173716,-63.172682,16.01,2.453,-193.4,1.449,1.5928,0.0692,-3.077,0.0541,0.2628,0.0,KGiant
2536949912307475456,121.740381,-63.006984,16.62,2.394,243.7,1.489,2.7168,0.0771,-2.9901,0.07,0.3904,0.005,KGiant
2530668264939084800,121.743412,-63.788518,17.39,3.207,-161.599,1.795,-1.5277,0.0902,-3.5538,0.0887,0.4101,0.984,KGiant
2537014061938970112,120.941676,-62.812331,21.98,3.681,-162.799,1.906,-1.0062,0.1164,-2.9537,0.0977,0.2904,0.992,KGiant
2549224516522574848,122.675421,-61.603238,21.33,2.38,-177.3,1.305,-0.807,0.0585,-2.5019,0.0528,0.347,0.974,KGiant
2537591786579832832,123.171436,-61.526324,28.75,4.733,-163.7,1.506,-0.5352,0.0902,-2.3728,0.0775,0.3745,0.992,KGiant
2537501660986131968,124.056759,-62.040789,18.67,2.636,-72.7,1.157,1.6143,0.055,-1.7266,0.0497,0.2699,0.0,KGiant
2536152246685693952,129.753203,-63.129865,23.75,3.695,-153.599,1.51,-0.5358,0.1451,-2.7033,0.1047,0.4642,0.993,KGiant
2536302467461834752,129.816736,-62.773696,24.04,4.897,-184.099,2.454,-0.5606,0.1112,-3.0997,0.0875,0.5085,0.989,KGiant
2536197464101410304,129.312985,-63.093573,34.37,7.723,-155.4,3.048,-0.1099,0.1889,-2.0554,0.1466,0.3196,0.981,KGiant
2536208326074210816,129.250072,-62.968506,27.26,4.256,-153.8,1.384,-0.2775,0.1081,-2.6347,0.0914,0.3249,0.997,KGiant
2536143656751050752,129.428984,-63.277245,9.14,2.778,-175.5,1.4,1.8536,0.0628,-2.5604,0.046,0.2076,0.0,KGiant
2536171801672298496,128.894079,-63.230997,18.56,3.228,22.0,1.243,2.4525,0.1011,-2.0475,0.079,0.2522,0.0,KGiant
2536415343497935360,128.533961,-62.760484,31.03,3.859,-168.8,1.142,-0.2911,0.0864,-2.3825,0.0696,0.3097,0.999,KGiant
2536015774100595712,126.660469,-63.138415,12.06,1.705,5.9,1.363,3.2021,0.0589,-7.003,0.0515,0.4056,0.0,KGiant
2535752922102005760,126.961355,-63.85085,21.47,3.986,148.8,1.797,1.704,0.1371,-1.5095,0.1054,0.3174,0.001,KGiant
2536844565349711872,125.614368,-62.6593,15.11,4.121,-129.7,1.735,1.3861,0.1197,-2.3951,0.0825,0.2185,0.0,KGiant
2535854936165225984,125.977458,-63.926524,23.9,2.543,-150.2,0.885,-0.5765,0.0687,-2.6746,0.0429,0.3077,0.999,KGiant
2535968735618698240,125.836254,-63.668302,21.59,3.217,-169.399,1.747,-0.7393,0.0984,-3.0188,0.0889,0.3151,0.996,KGiant
2536857278452896768,125.244571,-62.635449,30.01,4.295,-214.2,1.449,0.5904,0.0992,-1.263,0.0738,0.1849,0.0,KGiant
2536052878322782720,125.333716,-63.113467,23.0,4.834,-173.1,3.627,-0.5743,0.1042,-2.676,0.1126,0.395,0.976,KGiant
2536026490043665408,125.341064,-63.405354,24.43,3.653,37.5,1.74,1.1419,0.1237,-1.4946,0.1141,0.4364,0.001,KGiant
2537327938149060096,125.735948,-61.948993,24.33,4.116,-159.4,2.195,-0.4213,0.1217,-2.5031,0.1067,0.3284,0.991,KGiant
2537255645259572736,126.485866,-62.285752,25.13,4.237,124.7,1.455,1.6395,0.1003,-1.2154,0.0973,0.3438,0.0,KGiant
2536335147868482560,129.547382,-62.367063,18.97,1.761,-160.199,0.808,-0.5547,0.0522,-2.7389,0.0343,0.4948,0.946,KGiant
2574860381743191552,147.559498,-46.61191,17.91,4.257,-236.699,2.064,0.1833,0.102,-4.6542,0.0815,0.3424,0.973,KGiant
2574854785400939008,147.791028,-46.684997,34.05,4.029,-104.0,1.899,0.804,0.0661,-0.0402,0.0578,0.361,0.0,KGiant
76948844529126912,147.90107,-45.999996,32.95,1.964,-122.9,1.319,0.9231,0.0444,-0.044,0.0327,0.2778,0.0,KGiant
2574918282197400576,147.114918,-46.642812,9.26,2.351,125.499,0.96,5.6701,0.0406,-1.1426,0.0384,0.3975,0.0,KGiant
77698505300828800,147.184312,-45.973077,29.33,4.773,-197.0,1.843,0.6486,0.1189,-1.9013,0.1175,0.403,0.987,KGiant
2575648048680647168,146.567504,-46.824931,20.62,3.977,-225.1,1.018,0.5331,0.0678,-2.9368,0.0644,0.2274,0.985,KGiant
2574884025538226176,146.678155,-47.060003,29.21,5.951,-125.4,2.182,1.0532,0.1272,0.0135,0.1225,0.2741,0.0,KGiant
2575678147811477504,146.493282,-46.597858,32.61,1.891,-143.5,0.961,0.9419,0.046,-0.0349,0.048,0.386,0.0,KGiant
77718914985385600,146.655281,-45.905531,16.93,2.998,122.4,1.453,2.1678,0.0517,-1.4819,0.0494,0.373,0.027,KGiant
2574791765345416704,146.354827,-47.208209,10.97,2.455,-139.5,1.327,3.4396,0.0782,-2.9342,0.0634,0.372,0.0,KGiant
2575742774184210944,146.044696,-46.526055,25.83,4.376,-140.3,1.376,3.1694,0.1216,-1.6227,0.1223,0.3425,0.0,KGiant
2575776755965213184,145.678351,-46.101785,25.73,4.551,-265.7,1.472,1.6982,0.1827,-1.0441,0.1769,0.5272,0.0,KGiant
2575766967735073792,145.647649,-46.29144,10.34,1.403,-63.301,1.313,5.4743,0.0569,-1.6819,0.0526,0.2221,0.0,KGiant
2575611558638479872,145.493105,-47.157476,24.08,4.983,-87.9,1.754,1.7562,0.1711,-0.7304,0.1355,0.3372,0.0,KGiant
2575817648349257216,144.696604,-47.127198,16.55,3.067,70.2,0.89,3.1856,0.0972,-1.1756,0.0729,0.335,0.0,KGiant
78001867430905472,145.471645,-45.54611,15.16,2.218,-31.9,1.116,3.6254,0.0522,-2.4085,0.0524,0.3493,0.0,KGiant
77792990286253696,146.598914,-45.738397,28.98,5.325,-123.1,1.541,0.9142,0.1096,0.178,0.0956,0.3303,0.0,KGiant
2784040785299919872,131.385442,-45.175733,36.79,4.993,-258.1,2.624,0.8861,0.1047,-1.078,0.0594,0.5035,0.0,KGiant
2784285083039878144,129.927325,-45.064593,24.6,4.223,-28.1,2.484,1.5524,0.2385,-0.8233,0.1416,0.3208,0.0,KGiant
2784958813085306368,129.16839,-45.028922,30.73,4.571,-133.3,2.097,1.687,0.1813,-1.0761,0.1259,0.1796,0.0,KGiant
2785020935492220928,128.485217,-44.871796,27.88,4.359,63.9,1.673,2.0853,0.1706,-1.1826,0.1059,0.0975,0.0,KGiant
2784995818523479552,128.445736,-44.981467,11.71,2.797,-229.399,1.837,0.5757,0.0783,-5.6602,0.0605,0.126,0.107,KGiant
2785035538381060608,128.626751,-44.608524,19.79,2.766,-140.3,1.285,1.6032,0.0895,-1.571,0.0719,0.227,0.0,KGiant
2786681816525598720,129.959287,-43.73271,32.72,1.765,-28.7,1.39,1.6749,0.0442,-0.5158,0.033,0.503,0.0,KGiant
2785094946368651264,129.685636,-44.434821,11.62,1.818,113.699,1.565,4.1651,0.0468,-0.1071,0.0361,0.3861,0.0,KGiant
2785851410368429056,130.357552,-44.23109,20.75,3.806,51.4,1.581,2.0131,0.117,-1.309,0.0578,0.4825,0.0,KGiant
2785855945853917696,130.715711,-44.10548,32.9,2.647,-161.3,1.465,0.6834,0.0772,-0.0909,0.0444,0.5709,0.0,KGiant
2519378239026764288,155.232296,-52.089286,29.88,3.467,-170.6,1.263,0.7288,0.0595,-1.7882,0.0505,0.2584,0.999,KGiant
2519381090885066240,155.261053,-51.959919,25.57,5.709,77.0,2.953,2.4536,0.1221,-0.5783,0.1123,0.2581,0.0,KGiant
2520981013447275008,154.544025,-51.365513,21.17,3.763,-195.0,1.677,1.1797,0.0768,-2.903,0.0667,0.2408,0.99,KGiant
2519267119632748544,154.31451,-52.693998,31.5,3.358,-167.3,1.252,0.8839,0.0559,-2.1284,0.057,0.2662,0.999,KGiant
2519433661284691456,153.906818,-52.237215,21.14,4.855,-183.6,2.046,0.7243,0.0762,-1.8332,0.0746,0.2722,0.667,KGiant
2520984247557967360,154.160746,-51.452795,18.51,3.082,38.7,1.879,4.3144,0.1181,-0.1727,0.0907,0.3757,0.0,KGiant
2519681772955537408,153.196847,-51.791581,30.3,3.825,-195.4,1.328,0.8935,0.0839,-2.9155,0.0704,0.3152,0.997,KGiant
2519730288905959936,152.952778,-51.785919,26.82,4.393,-73.7,2.313,1.9202,0.1252,-0.8149,0.1161,0.3511,0.0,KGiant
2567759396348716544,152.079261,-51.965835,10.08,1.921,105.299,1.558,6.9605,0.0456,-1.3156,0.0435,0.3002,0.0,KGiant
2567651227596893184,151.695073,-52.518447,29.79,5.395,-187.3,3.001,0.6124,0.2016,-2.0872,0.1668,0.4201,0.978,KGiant
2519580544870745088,151.948627,-52.781827,19.62,3.717,-184.9,2.935,2.7747,0.1037,-0.6297,0.0944,0.3333,0.0,KGiant
2519514475389288960,152.453995,-52.895576,14.02,2.638,149.901,2.369,0.9657,0.0429,-3.5111,0.0418,0.2769,0.994,KGiant
2567750703334955008,150.898981,-51.949977,43.87,3.177,-206.1,1.272,1.0779,0.0542,-0.6072,0.0458,0.4005,0.0,KGiant
2567847937098944512,150.810338,-51.914277,29.13,4.389,-184.4,2.195,0.6623,0.1071,-1.9121,0.0934,0.3724,0.995,KGiant
2567878895223420416,151.27403,-51.532943,26.69,6.165,-197.4,3.322,0.7625,0.1909,-1.9971,0.1555,0.4327,0.98,KGiant
2567837835335969280,151.624809,-51.601742,20.96,1.837,-187.4,0.846,0.7033,0.0714,-2.6096,0.0583,0.406,0.997,KGiant
2569327677887195648,152.054774,-51.093387,35.77,4.156,-181.1,1.847,0.793,0.0897,-2.6973,0.0846,0.3179,0.97,KGiant
2567792484776777728,152.355433,-51.609932,28.59,2.923,-180.3,1.061,0.5018,0.0715,-1.9094,0.0699,0.4243,0.997,KGiant
2569313452955548672,152.82037,-50.972842,16.16,2.632,72.4,1.393,3.1181,0.0659,0.0407,0.0628,0.2275,0.0,KGiant
2521262630157988864,153.008545,-51.220644,22.31,3.167,-166.5,1.218,0.7333,0.0744,-1.8135,0.0722,0.3273,0.855,KGiant
2521258781867316736,153.364728,-50.992449,31.64,5.018,-91.9,1.905,0.9997,0.0835,0.0338,0.0812,0.2771,0.0,KGiant
