EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type, sgrb, r
681724323351277696,195.7303,25.5924,13.3,0.748,-37.3,3.038,2.5539,0.0414,-3.8308,0.0527,0.2981,0.999,BHB,4.71,20.9282918557631
3708818643665712640,298.2239,68.3236,37.6,2.21,19.0,14.762,-1.4173,0.3012,-0.516,0.2395,-0.2648,0.988,BHB,6.33,37.09058371069401
3647523962793451520,342.8198,54.5259,46.4,2.614,48.7,16.001,-1.5939,0.3693,0.9092,0.3288,-0.3028,0.996,BHB,0.65,42.395280397704646
3647378964697666560,340.7327,54.53,25.9,1.398,-78.3,8.054,-3.0279,0.1754,0.8633,0.1625,-0.1262,0.999,BHB,1.74,22.479948843358162
3647058839310370816,339.585,54.8096,46.2,2.571,13.8,14.801,-1.0971,0.4749,0.5449,0.4159,-0.2834,0.902,BHB,2.21,42.32742255323374
717548233250400640,186.8787,37.1192,17.0,0.874,-93.7,4.294,3.0259,0.0534,-3.1132,0.0752,0.2716,0.992,BHB,-5.6,24.124802589865894
2543380779724550144,116.7203,-61.7865,23.0,1.253,-202.499,4.442,-1.1116,0.1428,-2.8012,0.1141,0.2854,0.999,BHB,-12.58,26.036854648747415
2542544364909774848,115.5098,-63.4021,19.9,1.038,-168.799,5.494,-1.6998,0.1057,-3.093,0.0819,0.2933,0.999,BHB,-11.3,22.966035792012516
2558149591707437056,142.376,-60.4786,27.6,1.397,-158.6,6.914,0.1971,0.1711,-2.3757,0.0928,0.5848,1.0,BHB,-6.53,31.750196849783467
2533973981007581184,141.0398,-61.64,23.1,1.232,-155.3,5.169,0.1511,0.1152,-2.9389,0.0958,0.4612,1.0,BHB,-6.2,27.257088986170185
2494974406649622016,163.5129,-56.1936,36.5,1.904,-139.7,7.262,0.988,0.2317,-1.3459,0.198,0.3412,0.999,BHB,0.39,41.50229511725828
2506958945953406976,162.3959,-56.8391,32.5,1.747,-141.6,7.25,0.9058,0.1828,-1.516,0.1923,0.1854,1.0,BHB,0.1,37.48005336175497
2505923171640246272,155.4568,-59.8647,33.9,1.765,-143.1,6.818,1.3422,0.2379,-2.8019,0.1794,0.3075,0.99,BHB,-1.69,38.384598473867094
2458797961539729408,151.8693,-71.2004,25.9,1.326,-139.3,4.306,0.7219,0.1303,-2.0246,0.0936,0.5871,0.997,BHB,3.17,29.334609252553545
2471152349067120640,146.4348,-70.8796,22.9,1.081,-115.799,4.959,0.1526,0.1334,-3.0722,0.0928,0.6177,1.0,BHB,1.56,26.380240711562887
2428831802916391936,91.4068,-69.4391,21.8,1.237,-104.299,5.928,-2.8884,0.0958,-2.2111,0.0833,-0.0733,1.0,BHB,-7.07,23.36550876826781
3667824486495132672,348.8937,58.3238,41.2,2.297,-127.5,15.018,-1.7136,0.2563,0.5879,0.2797,-0.1666,0.996,BHB,-3.89,37.628206175686884
3691192956876378112,311.6462,64.0409,32.2,1.672,-118.8,10.405,-1.936,0.2224,-0.3621,0.1753,-0.5817,1.0,BHB,7.25,30.852328923437856
4419667342112421376,358.4045,48.3717,31.2,1.598,-110.2,8.798,-1.5294,0.1858,1.3837,0.1964,-0.0201,0.97,BHB,-6.58,26.45402237845882
3689370997389282816,306.5585,62.6522,43.9,2.259,17.7,12.176,-1.1753,0.2919,-0.5032,0.2274,-0.2203,0.945,BHB,9.69,42.41184386465649
3661337677128573440,341.3639,58.9012,25.8,1.398,-100.6,7.044,-2.6982,0.1477,0.9069,0.1379,-0.2912,0.999,BHB,-0.49,22.93885132259242
3660883686201357312,338.7185,57.8826,39.4,2.119,48.5,12.72,-2.1626,0.2815,0.3073,0.2499,-0.4137,0.987,BHB,1.2,36.04453356613177
3660838395770602496,337.391,58.9337,47.2,2.381,-5.1,12.642,-1.4032,0.4272,0.3414,0.3227,-0.4206,0.965,BHB,1.31,43.88272553066867
5180758258751114240,183.3905,-54.5356,26.3,1.447,-124.5,7.038,1.7799,0.1218,-1.6011,0.1385,0.067,0.999,BHB,10.76,31.811994593234797
5180699782771447808,184.0727,-54.1324,24.4,1.373,-80.6,7.319,2.0652,0.1362,-2.1775,0.1415,0.1825,1.0,BHB,11.1,29.994359469740306
76689634662891648,148.6651,-46.1754,20.7,1.071,-236.0,4.155,0.6817,0.1423,-2.7869,0.1225,0.293,0.998,BHB,-12.62,26.44624926147373
2498884987257371648,171.1754,-51.4431,35.7,1.848,-127.7,12.274,0.9473,0.2214,-1.6948,0.2248,0.1551,1.0,BHB,2.91,41.31542448045282
2501787697954235392,170.6965,-51.9088,30.9,1.655,-145.1,6.66,1.2904,0.1896,-1.3637,0.1816,0.1597,0.999,BHB,2.77,36.53002326853899
2501348855375873536,166.7799,-53.2689,40.6,2.178,-147.0,11.091,1.0258,0.2231,-1.6617,0.2422,0.1114,1.0,BHB,1.0,45.911504004987684
3662609502844504064,326.4171,60.1006,45.6,2.505,12.4,12.458,-1.1445,0.287,0.1428,0.1917,-0.3874,0.961,BHB,5.26,42.85099882149773
